LastTrackdt,VehId,VehNo,location.coordinates,location.type
2022-09-29T18:06:28.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:06:38.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:06:48.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:07:08.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:07:18.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:07:28.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:07:38.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:07:48.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:07:58.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:08:08.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:08:28.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:08:38.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:08:48.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:08:58.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:09:08.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:09:18.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:09:38.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:09:48.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:09:58.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:10:09.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:10:18.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:10:28.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:10:38.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:10:58.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:11:09.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:11:19.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:11:28.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:11:38.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:11:48.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:11:58.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:12:19.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:12:28.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:12:38.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:12:48.000Z,169,MH04-EP-836,"[72.979149,19.261002]",Point
2022-09-29T18:12:59.000Z,169,MH04-EP-836,"[72.979202,19.261051]",Point
2022-09-29T18:13:09.000Z,169,MH04-EP-836,"[72.979202,19.261051]",Point
2022-09-29T18:13:18.000Z,169,MH04-EP-836,"[72.979202,19.261051]",Point
2022-09-29T18:13:38.000Z,169,MH04-EP-836,"[72.979202,19.261051]",Point
2022-09-29T18:13:49.000Z,169,MH04-EP-836,"[72.979202,19.261051]",Point
2022-09-29T18:13:59.000Z,169,MH04-EP-836,"[72.979202,19.261051]",Point
2022-09-29T18:14:09.000Z,169,MH04-EP-836,"[72.979179,19.260965]",Point
2022-09-29T18:14:28.000Z,169,MH04-EP-836,"[72.979179,19.260967]",Point
2022-09-29T18:14:49.000Z,169,MH04-EP-836,"[72.979179,19.260967]",Point
2022-09-29T18:14:59.000Z,169,MH04-EP-836,"[72.979179,19.260967]",Point
2022-09-29T18:15:09.000Z,169,MH04-EP-836,"[72.979179,19.260967]",Point
2022-09-29T18:15:18.000Z,169,MH04-EP-836,"[72.979179,19.260967]",Point
2022-09-29T18:15:28.000Z,169,MH04-EP-836,"[72.979179,19.260967]",Point
2022-09-29T18:15:39.000Z,169,MH04-EP-836,"[72.979179,19.260967]",Point
2022-09-29T18:15:49.000Z,169,MH04-EP-836,"[72.979179,19.260967]",Point
2022-09-29T18:16:09.000Z,169,MH04-EP-836,"[72.979179,19.260967]",Point
2022-09-29T18:16:18.000Z,169,MH04-EP-836,"[72.979179,19.260967]",Point
2022-09-29T18:16:28.000Z,169,MH04-EP-836,"[72.979179,19.260967]",Point
2022-09-29T18:16:39.000Z,169,MH04-EP-836,"[72.979179,19.260967]",Point
2022-09-29T18:16:49.000Z,169,MH04-EP-836,"[72.979179,19.260967]",Point
2022-09-29T18:16:59.000Z,169,MH04-EP-836,"[72.979179,19.260967]",Point
2022-09-29T18:17:09.000Z,169,MH04-EP-836,"[72.979179,19.260967]",Point
2022-09-29T18:17:28.000Z,169,MH04-EP-836,"[72.979179,19.260967]",Point
2022-09-29T18:17:39.000Z,169,MH04-EP-836,"[72.979179,19.260967]",Point
2022-09-29T18:17:49.000Z,169,MH04-EP-836,"[72.979179,19.260967]",Point
2022-09-29T18:17:59.000Z,169,MH04-EP-836,"[72.979179,19.260967]",Point
2022-09-29T18:18:09.000Z,169,MH04-EP-836,"[72.979179,19.260967]",Point
2022-09-29T18:18:18.000Z,169,MH04-EP-836,"[72.979179,19.260967]",Point
2022-09-29T18:18:28.000Z,169,MH04-EP-836,"[72.979179,19.260967]",Point
2022-09-29T18:18:39.000Z,169,MH04-EP-836,"[72.979187,19.261057]",Point
2022-09-29T18:18:59.000Z,169,MH04-EP-836,"[72.979187,19.261057]",Point
2022-09-29T18:19:09.000Z,169,MH04-EP-836,"[72.979187,19.261057]",Point
2022-09-29T18:19:18.000Z,169,MH04-EP-836,"[72.979187,19.261057]",Point
2022-09-29T18:19:28.000Z,169,MH04-EP-836,"[72.979187,19.261057]",Point
2022-09-29T18:19:39.000Z,169,MH04-EP-836,"[72.979187,19.261057]",Point
2022-09-29T18:19:49.000Z,169,MH04-EP-836,"[72.979187,19.261057]",Point
2022-09-29T18:20:09.000Z,169,MH04-EP-836,"[72.979073,19.26082]",Point
2022-09-29T18:20:29.000Z,169,MH04-EP-836,"[72.979065,19.260828]",Point
2022-09-29T18:20:49.000Z,169,MH04-EP-836,"[72.979012,19.260675]",Point
2022-09-29T18:20:58.000Z,169,MH04-EP-836,"[72.979095,19.260382]",Point
2022-09-29T18:21:09.000Z,169,MH04-EP-836,"[72.979156,19.260038]",Point
2022-09-29T18:21:19.000Z,169,MH04-EP-836,"[72.979233,19.259741]",Point
2022-09-29T18:21:39.000Z,169,MH04-EP-836,"[72.979034,19.259012]",Point
2022-09-29T18:21:49.000Z,169,MH04-EP-836,"[72.978737,19.258738]",Point
2022-09-29T18:21:59.000Z,169,MH04-EP-836,"[72.97847,19.258455]",Point
2022-09-29T18:22:09.000Z,169,MH04-EP-836,"[72.978249,19.258183]",Point
2022-09-29T18:22:19.000Z,169,MH04-EP-836,"[72.978096,19.257971]",Point
2022-09-29T18:22:29.000Z,169,MH04-EP-836,"[72.978058,19.25774]",Point
2022-09-29T18:22:39.000Z,169,MH04-EP-836,"[72.978233,19.257566]",Point
2022-09-29T18:22:59.000Z,169,MH04-EP-836,"[72.978462,19.257435]",Point
2022-09-29T18:23:09.000Z,169,MH04-EP-836,"[72.978645,19.257282]",Point
2022-09-29T18:23:19.000Z,169,MH04-EP-836,"[72.978897,19.257076]",Point
2022-09-29T18:23:39.000Z,169,MH04-EP-836,"[72.9795,19.256666]",Point
2022-09-29T18:23:59.000Z,169,MH04-EP-836,"[72.980202,19.256083]",Point
2022-09-29T18:24:19.000Z,169,MH04-EP-836,"[72.98085,19.255608]",Point
2022-09-29T18:24:29.000Z,169,MH04-EP-836,"[72.981155,19.25543]",Point
2022-09-29T18:24:39.000Z,169,MH04-EP-836,"[72.981522,19.255177]",Point
2022-09-29T18:24:49.000Z,169,MH04-EP-836,"[72.98188,19.254917]",Point
2022-09-29T18:25:09.000Z,169,MH04-EP-836,"[72.982208,19.254763]",Point
2022-09-29T18:25:19.000Z,169,MH04-EP-836,"[72.982262,19.254723]",Point
2022-09-29T18:25:30.000Z,169,MH04-EP-836,"[72.982285,19.254608]",Point
2022-09-29T18:25:39.000Z,169,MH04-EP-836,"[72.982109,19.254465]",Point
2022-09-29T18:25:59.000Z,169,MH04-EP-836,"[72.981644,19.253977]",Point
2022-09-29T18:26:19.000Z,169,MH04-EP-836,"[72.981552,19.253929]",Point
2022-09-29T18:26:49.000Z,169,MH04-EP-836,"[72.981247,19.253494]",Point
2022-09-29T18:27:30.000Z,169,MH04-EP-836,"[72.980438,19.251846]",Point
2022-09-29T18:27:49.000Z,169,MH04-EP-836,"[72.980125,19.251005]",Point
2022-09-29T18:28:09.000Z,169,MH04-EP-836,"[72.97982,19.250412]",Point
2022-09-29T18:28:19.000Z,169,MH04-EP-836,"[72.979668,19.250153]",Point
2022-09-29T18:28:39.000Z,169,MH04-EP-836,"[72.97953,19.249798]",Point
2022-09-29T18:29:09.000Z,169,MH04-EP-836,"[72.97937,19.249533]",Point
2022-09-29T18:29:30.000Z,169,MH04-EP-836,"[72.979248,19.249413]",Point
2022-09-29T18:29:40.000Z,169,MH04-EP-836,"[72.979179,19.249357]",Point
2022-09-29T18:29:49.000Z,169,MH04-EP-836,"[72.979095,19.249277]",Point
2022-09-29T18:29:59.000Z,169,MH04-EP-836,"[72.978989,19.249147]",Point
2022-09-29T18:30:10.000Z,169,MH04-EP-836,"[72.978905,19.249027]",Point
2022-09-29T18:30:20.000Z,169,MH04-EP-836,"[72.978806,19.248938]",Point
2022-09-29T18:30:29.000Z,169,MH04-EP-836,"[72.978714,19.248861]",Point
2022-09-29T18:30:50.000Z,169,MH04-EP-836,"[72.97847,19.248625]",Point
2022-09-29T18:31:09.000Z,169,MH04-EP-836,"[72.978691,19.248167]",Point
2022-09-29T18:31:19.000Z,169,MH04-EP-836,"[72.97921,19.24794]",Point
2022-09-29T18:31:30.000Z,169,MH04-EP-836,"[72.979897,19.247717]",Point
2022-09-29T18:31:39.000Z,169,MH04-EP-836,"[72.980415,19.247362]",Point
2022-09-29T18:31:50.000Z,169,MH04-EP-836,"[72.980881,19.24671]",Point
2022-09-29T18:32:09.000Z,169,MH04-EP-836,"[72.981972,19.246103]",Point
2022-09-29T18:32:20.000Z,169,MH04-EP-836,"[72.982315,19.245733]",Point
2022-09-29T18:32:30.000Z,169,MH04-EP-836,"[72.982391,19.245157]",Point
2022-09-29T18:32:39.000Z,169,MH04-EP-836,"[72.982483,19.244659]",Point
2022-09-29T18:32:49.000Z,169,MH04-EP-836,"[72.982681,19.244164]",Point
2022-09-29T18:33:10.000Z,169,MH04-EP-836,"[72.98288,19.243372]",Point
2022-09-29T18:33:20.000Z,169,MH04-EP-836,"[72.982864,19.243307]",Point
2022-09-29T18:33:30.000Z,169,MH04-EP-836,"[72.982841,19.243105]",Point
2022-09-29T18:33:40.000Z,169,MH04-EP-836,"[72.982834,19.2428]",Point
2022-09-29T18:33:50.000Z,169,MH04-EP-836,"[72.982819,19.242657]",Point
2022-09-29T18:34:00.000Z,169,MH04-EP-836,"[72.982773,19.242277]",Point
2022-09-29T18:34:10.000Z,169,MH04-EP-836,"[72.982582,19.241699]",Point
2022-09-29T18:34:40.000Z,169,MH04-EP-836,"[72.9813,19.24107]",Point
2022-09-29T18:34:50.000Z,169,MH04-EP-836,"[72.98127,19.241119]",Point
2022-09-29T18:35:00.000Z,169,MH04-EP-836,"[72.981033,19.241108]",Point
2022-09-29T18:35:10.000Z,169,MH04-EP-836,"[72.981026,19.240696]",Point
2022-09-29T18:35:20.000Z,169,MH04-EP-836,"[72.981224,19.240204]",Point
2022-09-29T18:35:30.000Z,169,MH04-EP-836,"[72.981323,19.239899]",Point
2022-09-29T18:35:40.000Z,169,MH04-EP-836,"[72.981285,19.239729]",Point
2022-09-29T18:35:49.000Z,169,MH04-EP-836,"[72.981216,19.239719]",Point
2022-09-29T18:36:10.000Z,169,MH04-EP-836,"[72.980698,19.239492]",Point
2022-09-29T18:36:30.000Z,169,MH04-EP-836,"[72.980576,19.239389]",Point
2022-09-29T18:36:50.000Z,169,MH04-EP-836,"[72.980263,19.239248]",Point
2022-09-29T18:37:00.000Z,169,MH04-EP-836,"[72.979782,19.239239]",Point
2022-09-29T18:37:10.000Z,169,MH04-EP-836,"[72.979164,19.239311]",Point
2022-09-29T18:37:20.000Z,169,MH04-EP-836,"[72.978485,19.239365]",Point
2022-09-29T18:37:30.000Z,169,MH04-EP-836,"[72.978058,19.239578]",Point
2022-09-29T18:40:20.000Z,169,MH04-EP-836,"[72.975815,19.240986]",Point
2022-09-29T18:40:31.000Z,169,MH04-EP-836,"[72.975754,19.240709]",Point
2022-09-29T18:40:40.000Z,169,MH04-EP-836,"[72.975716,19.240183]",Point
2022-09-29T18:41:01.000Z,169,MH04-EP-836,"[72.975784,19.239174]",Point
2022-09-29T18:41:20.000Z,169,MH04-EP-836,"[72.975899,19.238152]",Point
2022-09-29T18:41:31.000Z,169,MH04-EP-836,"[72.976028,19.2372]",Point
2022-09-29T18:41:40.000Z,169,MH04-EP-836,"[72.976105,19.236629]",Point
2022-09-29T18:41:50.000Z,169,MH04-EP-836,"[72.976105,19.236292]",Point
2022-09-29T18:42:01.000Z,169,MH04-EP-836,"[72.976135,19.235992]",Point
2022-09-29T18:42:20.000Z,169,MH04-EP-836,"[72.976234,19.235727]",Point
2022-09-29T18:42:30.000Z,169,MH04-EP-836,"[72.976288,19.235292]",Point
2022-09-29T18:42:41.000Z,169,MH04-EP-836,"[72.976318,19.235107]",Point
2022-09-29T18:43:00.000Z,169,MH04-EP-836,"[72.976303,19.234653]",Point
2022-09-29T18:43:10.000Z,169,MH04-EP-836,"[72.976364,19.234068]",Point
2022-09-29T18:43:21.000Z,169,MH04-EP-836,"[72.976433,19.233456]",Point
2022-09-29T18:43:30.000Z,169,MH04-EP-836,"[72.976509,19.232891]",Point
2022-09-29T18:43:51.000Z,169,MH04-EP-836,"[72.976662,19.231586]",Point
2022-09-29T18:44:00.000Z,169,MH04-EP-836,"[72.97673,19.231146]",Point
2022-09-29T18:44:10.000Z,169,MH04-EP-836,"[72.976768,19.230743]",Point
2022-09-29T18:44:21.000Z,169,MH04-EP-836,"[72.976784,19.230364]",Point
2022-09-29T18:44:31.000Z,169,MH04-EP-836,"[72.976891,19.230143]",Point
2022-09-29T18:44:50.000Z,169,MH04-EP-836,"[72.977058,19.229174]",Point
2022-09-29T18:45:01.000Z,169,MH04-EP-836,"[72.977112,19.228264]",Point
2022-09-29T18:45:21.000Z,169,MH04-EP-836,"[72.977272,19.226507]",Point
2022-09-29T18:45:51.000Z,169,MH04-EP-836,"[72.977547,19.224243]",Point
2022-09-29T18:46:01.000Z,169,MH04-EP-836,"[72.9776,19.223715]",Point
2022-09-29T18:46:31.000Z,169,MH04-EP-836,"[72.97776,19.222551]",Point
2022-09-29T18:46:51.000Z,169,MH04-EP-836,"[72.977844,19.221224]",Point
2022-09-29T18:47:01.000Z,169,MH04-EP-836,"[72.977928,19.220675]",Point
2022-09-29T18:47:10.000Z,169,MH04-EP-836,"[72.977943,19.220249]",Point
2022-09-29T18:47:31.000Z,169,MH04-EP-836,"[72.978119,19.219101]",Point
2022-09-29T18:47:51.000Z,169,MH04-EP-836,"[72.978218,19.218731]",Point
2022-09-29T18:48:01.000Z,169,MH04-EP-836,"[72.978226,19.218683]",Point
2022-09-29T18:48:11.000Z,169,MH04-EP-836,"[72.978226,19.218519]",Point
2022-09-29T18:48:21.000Z,169,MH04-EP-836,"[72.978233,19.218204]",Point
2022-09-29T18:48:41.000Z,169,MH04-EP-836,"[72.978325,19.21756]",Point
2022-09-29T18:49:11.000Z,169,MH04-EP-836,"[72.97831,19.216812]",Point
2022-09-29T18:49:51.000Z,169,MH04-EP-836,"[72.978104,19.215693]",Point
2022-09-29T18:50:01.000Z,169,MH04-EP-836,"[72.978104,19.215685]",Point
2022-09-29T18:50:21.000Z,169,MH04-EP-836,"[72.978104,19.215685]",Point
2022-09-29T18:50:30.000Z,169,MH04-EP-836,"[72.978104,19.215685]",Point
2022-09-29T18:50:51.000Z,169,MH04-EP-836,"[72.978104,19.215685]",Point
2022-09-29T18:51:01.000Z,169,MH04-EP-836,"[72.978104,19.215685]",Point
2022-09-29T18:51:11.000Z,169,MH04-EP-836,"[72.978111,19.215597]",Point
2022-09-29T18:51:21.000Z,169,MH04-EP-836,"[72.978058,19.215391]",Point
2022-09-29T18:51:41.000Z,169,MH04-EP-836,"[72.977928,19.214647]",Point
2022-09-29T18:51:51.000Z,169,MH04-EP-836,"[72.977859,19.2143]",Point
2022-09-29T18:52:01.000Z,169,MH04-EP-836,"[72.977745,19.21381]",Point
2022-09-29T18:52:11.000Z,169,MH04-EP-836,"[72.977615,19.213291]",Point
2022-09-29T18:52:21.000Z,169,MH04-EP-836,"[72.977554,19.212957]",Point
2022-09-29T18:52:31.000Z,169,MH04-EP-836,"[72.977448,19.21269]",Point
2022-09-29T18:52:51.000Z,169,MH04-EP-836,"[72.977364,19.212572]",Point
2022-09-29T18:53:01.000Z,169,MH04-EP-836,"[72.977356,19.212563]",Point
2022-09-29T18:53:11.000Z,169,MH04-EP-836,"[72.977356,19.212564]",Point
2022-09-29T18:53:22.000Z,169,MH04-EP-836,"[72.977295,19.212557]",Point
2022-09-29T18:53:31.000Z,169,MH04-EP-836,"[72.977295,19.212557]",Point
2022-09-29T18:53:41.000Z,169,MH04-EP-836,"[72.977295,19.212557]",Point
2022-09-29T18:53:51.000Z,169,MH04-EP-836,"[72.977295,19.212557]",Point
2022-09-29T18:54:01.000Z,169,MH04-EP-836,"[72.977295,19.212557]",Point
2022-09-29T18:54:31.000Z,169,MH04-EP-836,"[72.976524,19.211935]",Point
2022-09-29T18:54:41.000Z,169,MH04-EP-836,"[72.976425,19.211693]",Point
2022-09-29T18:55:01.000Z,169,MH04-EP-836,"[72.976158,19.211412]",Point
2022-09-29T18:55:31.000Z,169,MH04-EP-836,"[72.974731,19.209991]",Point
2022-09-29T18:56:01.000Z,169,MH04-EP-836,"[72.97316,19.208567]",Point
2022-09-29T18:56:31.000Z,169,MH04-EP-836,"[72.972137,19.20747]",Point
2022-09-29T18:57:01.000Z,169,MH04-EP-836,"[72.970421,19.205765]",Point
2022-09-29T18:57:32.000Z,169,MH04-EP-836,"[72.970009,19.205343]",Point
2022-09-29T18:57:51.000Z,169,MH04-EP-836,"[72.969833,19.205153]",Point
2022-09-29T18:58:12.000Z,169,MH04-EP-836,"[72.96962,19.204962]",Point
2022-09-29T18:58:22.000Z,169,MH04-EP-836,"[72.96962,19.204962]",Point
2022-09-29T18:58:31.000Z,169,MH04-EP-836,"[72.969627,19.204947]",Point
2022-09-29T18:58:51.000Z,169,MH04-EP-836,"[72.969635,19.204933]",Point
2022-09-29T18:59:02.000Z,169,MH04-EP-836,"[72.96965,19.204924]",Point
2022-09-29T18:59:12.000Z,169,MH04-EP-836,"[72.96965,19.204924]",Point
2022-09-29T18:59:22.000Z,169,MH04-EP-836,"[72.96965,19.204918]",Point
2022-09-29T18:59:31.000Z,169,MH04-EP-836,"[72.969643,19.204918]",Point
2022-09-29T18:59:41.000Z,169,MH04-EP-836,"[72.969643,19.204918]",Point
2022-09-29T18:59:51.000Z,169,MH04-EP-836,"[72.969643,19.204918]",Point
2022-09-29T19:00:02.000Z,169,MH04-EP-836,"[72.969566,19.20488]",Point
2022-09-29T19:00:21.000Z,169,MH04-EP-836,"[72.96917,19.204519]",Point
2022-09-29T19:00:31.000Z,169,MH04-EP-836,"[72.969154,19.20451]",Point
2022-09-29T19:00:42.000Z,169,MH04-EP-836,"[72.969154,19.20451]",Point
2022-09-29T19:00:52.000Z,169,MH04-EP-836,"[72.969154,19.20451]",Point
2022-09-29T19:01:02.000Z,169,MH04-EP-836,"[72.969154,19.20451]",Point
2022-09-29T19:01:21.000Z,169,MH04-EP-836,"[72.969154,19.20451]",Point
2022-09-29T19:01:32.000Z,169,MH04-EP-836,"[72.969154,19.20451]",Point
2022-09-29T19:01:42.000Z,169,MH04-EP-836,"[72.969131,19.204527]",Point
2022-09-29T19:01:52.000Z,169,MH04-EP-836,"[72.969131,19.204527]",Point
2022-09-29T19:02:02.000Z,169,MH04-EP-836,"[72.969131,19.204527]",Point
2022-09-29T19:02:21.000Z,169,MH04-EP-836,"[72.969131,19.204527]",Point
2022-09-29T19:02:32.000Z,169,MH04-EP-836,"[72.96907,19.204468]",Point
2022-09-29T19:02:42.000Z,169,MH04-EP-836,"[72.968803,19.204283]",Point
2022-09-29T19:02:52.000Z,169,MH04-EP-836,"[72.968491,19.203957]",Point
2022-09-29T19:03:01.000Z,169,MH04-EP-836,"[72.96846,19.203911]",Point
2022-09-29T19:03:12.000Z,169,MH04-EP-836,"[72.968262,19.203737]",Point
2022-09-29T19:03:22.000Z,169,MH04-EP-836,"[72.967705,19.203213]",Point
2022-09-29T19:03:31.000Z,169,MH04-EP-836,"[72.967148,19.202684]",Point
2022-09-29T19:03:42.000Z,169,MH04-EP-836,"[72.966431,19.202028]",Point
2022-09-29T19:03:52.000Z,169,MH04-EP-836,"[72.965874,19.201508]",Point
2022-09-29T19:07:12.000Z,169,MH04-EP-836,"[72.962997,19.19816]",Point
2022-09-29T19:07:32.000Z,169,MH04-EP-836,"[72.962631,19.196852]",Point
2022-09-29T19:07:42.000Z,169,MH04-EP-836,"[72.962624,19.196299]",Point
2022-09-29T19:08:23.000Z,169,MH04-EP-836,"[72.962776,19.195772]",Point
2022-09-29T19:08:32.000Z,169,MH04-EP-836,"[72.96283,19.195295]",Point
2022-09-29T19:08:42.000Z,169,MH04-EP-836,"[72.962944,19.194733]",Point
2022-09-29T19:10:42.000Z,169,MH04-EP-836,"[72.963875,19.188877]",Point
2022-09-29T19:11:03.000Z,169,MH04-EP-836,"[72.964218,19.188831]",Point
2022-09-29T19:11:22.000Z,169,MH04-EP-836,"[72.964676,19.189148]",Point
2022-09-29T19:11:52.000Z,169,MH04-EP-836,"[72.965652,19.189938]",Point
2022-09-29T19:12:13.000Z,169,MH04-EP-836,"[72.966248,19.190683]",Point
2022-09-29T19:12:53.000Z,169,MH04-EP-836,"[72.967392,19.191408]",Point
2022-09-29T19:13:23.000Z,169,MH04-EP-836,"[72.967751,19.191479]",Point
2022-09-29T19:13:52.000Z,169,MH04-EP-836,"[72.968025,19.191387]",Point
2022-09-29T19:14:13.000Z,169,MH04-EP-836,"[72.967903,19.191135]",Point
2022-09-29T19:14:23.000Z,169,MH04-EP-836,"[72.967896,19.191067]",Point
2022-09-29T19:14:32.000Z,169,MH04-EP-836,"[72.96772,19.190853]",Point
2022-09-29T19:14:53.000Z,169,MH04-EP-836,"[72.967728,19.190235]",Point
2022-09-29T19:15:02.000Z,169,MH04-EP-836,"[72.967705,19.190081]",Point
2022-09-29T19:15:13.000Z,169,MH04-EP-836,"[72.967712,19.190006]",Point
2022-09-29T19:15:23.000Z,169,MH04-EP-836,"[72.967644,19.18961]",Point
2022-09-29T19:15:53.000Z,169,MH04-EP-836,"[72.967583,19.188276]",Point
2022-09-29T19:16:13.000Z,169,MH04-EP-836,"[72.967491,19.187735]",Point
2022-09-29T19:16:23.000Z,169,MH04-EP-836,"[72.96769,19.187555]",Point
2022-09-29T19:16:53.000Z,169,MH04-EP-836,"[72.968338,19.187428]",Point
2022-09-29T19:17:02.000Z,169,MH04-EP-836,"[72.968422,19.187422]",Point
2022-09-29T19:17:33.000Z,169,MH04-EP-836,"[72.9692,19.187197]",Point
2022-09-29T19:17:42.000Z,169,MH04-EP-836,"[72.969292,19.187178]",Point
2022-09-29T19:18:13.000Z,169,MH04-EP-836,"[72.969543,19.187111]",Point
2022-09-29T19:18:33.000Z,169,MH04-EP-836,"[72.970329,19.18712]",Point
2022-09-29T19:18:43.000Z,169,MH04-EP-836,"[72.970558,19.187122]",Point
2022-09-29T19:19:02.000Z,169,MH04-EP-836,"[72.971046,19.187397]",Point
2022-09-29T19:19:13.000Z,169,MH04-EP-836,"[72.971443,19.187592]",Point
2022-09-29T19:19:23.000Z,169,MH04-EP-836,"[72.971916,19.187761]",Point
2022-09-29T19:19:32.000Z,169,MH04-EP-836,"[72.972305,19.187813]",Point
2022-09-29T19:19:53.000Z,169,MH04-EP-836,"[72.972466,19.18783]",Point
2022-09-29T19:20:03.000Z,169,MH04-EP-836,"[72.97258,19.187836]",Point
2022-09-29T19:20:13.000Z,169,MH04-EP-836,"[72.972649,19.187836]",Point
2022-09-29T19:20:24.000Z,169,MH04-EP-836,"[72.972694,19.187847]",Point
2022-09-29T19:20:33.000Z,169,MH04-EP-836,"[72.972725,19.187851]",Point
2022-09-29T19:20:53.000Z,169,MH04-EP-836,"[72.972839,19.18784]",Point
2022-09-29T19:21:03.000Z,169,MH04-EP-836,"[72.973007,19.187841]",Point
2022-09-29T19:21:14.000Z,169,MH04-EP-836,"[72.973068,19.187864]",Point
2022-09-29T19:21:23.000Z,169,MH04-EP-836,"[72.973152,19.187853]",Point
2022-09-29T19:21:43.000Z,169,MH04-EP-836,"[72.973198,19.187824]",Point
2022-09-29T19:21:53.000Z,169,MH04-EP-836,"[72.973198,19.187824]",Point
2022-09-29T19:22:13.000Z,169,MH04-EP-836,"[72.973267,19.187838]",Point
2022-09-29T19:22:23.000Z,169,MH04-EP-836,"[72.973297,19.187864]",Point
2022-09-29T19:22:33.000Z,169,MH04-EP-836,"[72.973305,19.187899]",Point
2022-09-29T19:22:43.000Z,169,MH04-EP-836,"[72.973328,19.187902]",Point
2022-09-29T19:22:53.000Z,169,MH04-EP-836,"[72.973373,19.187881]",Point
2022-09-29T19:23:13.000Z,169,MH04-EP-836,"[72.973457,19.187897]",Point
2022-09-29T19:23:23.000Z,169,MH04-EP-836,"[72.973541,19.187878]",Point
2022-09-29T19:23:33.000Z,169,MH04-EP-836,"[72.973717,19.187874]",Point
2022-09-29T19:23:44.000Z,169,MH04-EP-836,"[72.973915,19.187822]",Point
2022-09-29T19:23:53.000Z,169,MH04-EP-836,"[72.9739,19.187813]",Point
2022-09-29T19:24:03.000Z,169,MH04-EP-836,"[72.973923,19.18784]",Point
2022-09-29T19:24:13.000Z,169,MH04-EP-836,"[72.974136,19.187878]",Point
2022-09-29T19:24:34.000Z,169,MH04-EP-836,"[72.974243,19.187923]",Point
2022-09-29T19:24:44.000Z,169,MH04-EP-836,"[72.974243,19.187923]",Point
2022-09-29T19:24:53.000Z,169,MH04-EP-836,"[72.974297,19.187958]",Point
2022-09-29T19:25:03.000Z,169,MH04-EP-836,"[72.974327,19.188021]",Point
2022-09-29T19:25:24.000Z,169,MH04-EP-836,"[72.974304,19.188379]",Point
2022-09-29T19:25:33.000Z,169,MH04-EP-836,"[72.97435,19.188589]",Point
2022-09-29T19:25:43.000Z,169,MH04-EP-836,"[72.974693,19.18878]",Point
2022-09-29T19:25:54.000Z,169,MH04-EP-836,"[72.97506,19.1891]",Point
2022-09-29T19:26:04.000Z,169,MH04-EP-836,"[72.97538,19.189274]",Point
2022-09-29T19:26:24.000Z,169,MH04-EP-836,"[72.975754,19.189278]",Point
2022-09-29T19:27:03.000Z,169,MH04-EP-836,"[72.976036,19.189228]",Point
2022-09-29T19:27:34.000Z,169,MH04-EP-836,"[72.97583,19.18821]",Point
2022-09-29T19:27:53.000Z,169,MH04-EP-836,"[72.975868,19.188133]",Point
2022-09-29T19:28:14.000Z,169,MH04-EP-836,"[72.975861,19.188013]",Point
2022-09-29T19:28:44.000Z,169,MH04-EP-836,"[72.976059,19.187826]",Point
