LastTrackdt,location.coordinates,location.type
2022-09-25T21:10:47.000Z,"[72.976807,19.194242]",Point
2022-09-25T21:10:57.000Z,"[72.976807,19.194273]",Point
2022-09-25T21:11:07.000Z,"[72.976814,19.194296]",Point
2022-09-25T21:11:17.000Z,"[72.976814,19.194296]",Point
2022-09-25T21:11:26.000Z,"[72.976814,19.194296]",Point
2022-09-25T21:11:36.000Z,"[72.97683,19.194342]",Point
2022-09-25T21:11:47.000Z,"[72.976845,19.194363]",Point
2022-09-25T21:11:57.000Z,"[72.976852,19.194384]",Point
2022-09-25T21:12:07.000Z,"[72.976837,19.194447]",Point
2022-09-25T21:12:17.000Z,"[72.976845,19.194487]",Point
2022-09-25T21:12:26.000Z,"[72.976845,19.194487]",Point
2022-09-25T21:12:36.000Z,"[72.976845,19.194487]",Point
2022-09-25T21:12:47.000Z,"[72.976845,19.194487]",Point
2022-09-25T21:12:57.000Z,"[72.976852,19.194498]",Point
2022-09-25T21:13:07.000Z,"[72.97686,19.194597]",Point
2022-09-25T21:13:17.000Z,"[72.976852,19.194635]",Point
2022-09-25T21:13:26.000Z,"[72.976852,19.194635]",Point
2022-09-25T21:13:37.000Z,"[72.976852,19.194635]",Point
2022-09-25T21:13:47.000Z,"[72.976852,19.194635]",Point
2022-09-25T21:13:57.000Z,"[72.976852,19.194635]",Point
2022-09-25T21:14:07.000Z,"[72.976852,19.194635]",Point
2022-09-25T21:14:17.000Z,"[72.976852,19.194635]",Point
2022-09-25T21:14:26.000Z,"[72.976822,19.194641]",Point
2022-09-25T21:14:37.000Z,"[72.976814,19.194662]",Point
2022-09-25T21:14:47.000Z,"[72.976768,19.194769]",Point
2022-09-25T21:15:07.000Z,"[72.976479,19.194822]",Point
2022-09-25T21:15:16.000Z,"[72.976135,19.194742]",Point
2022-09-25T21:15:27.000Z,"[72.975563,19.194695]",Point
2022-09-25T21:15:57.000Z,"[72.973961,19.195183]",Point
2022-09-25T21:16:07.000Z,"[72.97364,19.19537]",Point
2022-09-25T21:16:17.000Z,"[72.973389,19.195593]",Point
2022-09-25T21:16:27.000Z,"[72.973358,19.195881]",Point
2022-09-25T21:16:37.000Z,"[72.973083,19.196037]",Point
2022-09-25T21:16:57.000Z,"[72.972221,19.196489]",Point
2022-09-25T21:17:07.000Z,"[72.971809,19.196699]",Point
2022-09-25T21:17:17.000Z,"[72.971565,19.196934]",Point
2022-09-25T21:17:27.000Z,"[72.97155,19.197229]",Point
2022-09-25T21:17:37.000Z,"[72.971596,19.197567]",Point
2022-09-25T21:17:57.000Z,"[72.971687,19.198189]",Point
2022-09-25T21:18:17.000Z,"[72.971794,19.198996]",Point
2022-09-25T21:18:37.000Z,"[72.972214,19.199572]",Point
2022-09-25T21:18:47.000Z,"[72.972534,19.199907]",Point
2022-09-25T21:18:57.000Z,"[72.972702,19.20014]",Point
2022-09-25T21:19:08.000Z,"[72.972809,19.200308]",Point
2022-09-25T21:19:27.000Z,"[72.973106,19.200636]",Point
2022-09-25T21:19:48.000Z,"[72.973625,19.201134]",Point
2022-09-25T21:19:57.000Z,"[72.973633,19.201138]",Point
2022-09-25T21:20:07.000Z,"[72.973633,19.201138]",Point
2022-09-25T21:20:17.000Z,"[72.973633,19.201138]",Point
2022-09-25T21:20:27.000Z,"[72.973633,19.201138]",Point
2022-09-25T21:20:38.000Z,"[72.973633,19.201138]",Point
2022-09-25T21:20:47.000Z,"[72.973633,19.201138]",Point
2022-09-25T21:20:57.000Z,"[72.973663,19.201262]",Point
2022-09-25T21:21:07.000Z,"[72.973984,19.201399]",Point
2022-09-25T21:21:17.000Z,"[72.97422,19.201527]",Point
2022-09-25T21:21:28.000Z,"[72.97467,19.201689]",Point
2022-09-25T21:21:37.000Z,"[72.975159,19.201902]",Point
2022-09-25T21:21:48.000Z,"[72.975685,19.202297]",Point
2022-09-25T21:21:58.000Z,"[72.976105,19.202715]",Point
2022-09-25T21:22:07.000Z,"[72.976479,19.203005]",Point
2022-09-25T21:22:18.000Z,"[72.976753,19.203327]",Point
2022-09-25T21:22:28.000Z,"[72.977036,19.203617]",Point
2022-09-25T21:22:37.000Z,"[72.977119,19.203966]",Point
2022-09-25T21:22:47.000Z,"[72.977234,19.204426]",Point
2022-09-25T21:22:58.000Z,"[72.977348,19.204803]",Point
2022-09-25T21:23:07.000Z,"[72.977493,19.205029]",Point
2022-09-25T21:23:17.000Z,"[72.977745,19.205032]",Point
2022-09-25T21:23:27.000Z,"[72.977974,19.205109]",Point
2022-09-25T21:23:38.000Z,"[72.978119,19.205473]",Point
2022-09-25T21:23:47.000Z,"[72.978287,19.205919]",Point
2022-09-25T21:23:57.000Z,"[72.9786,19.20624]",Point
2022-09-25T21:24:08.000Z,"[72.978874,19.206223]",Point
2022-09-25T21:24:18.000Z,"[72.979263,19.206182]",Point
2022-09-25T21:24:27.000Z,"[72.979683,19.2062]",Point
2022-09-25T21:24:38.000Z,"[72.980064,19.206181]",Point
2022-09-25T21:24:48.000Z,"[72.980362,19.206141]",Point
2022-09-25T21:24:58.000Z,"[72.98069,19.206118]",Point
2022-09-25T21:25:07.000Z,"[72.981102,19.206121]",Point
2022-09-25T21:25:18.000Z,"[72.981453,19.206104]",Point
2022-09-25T21:25:28.000Z,"[72.981888,19.206095]",Point
2022-09-25T21:25:37.000Z,"[72.982178,19.206095]",Point
2022-09-25T21:25:48.000Z,"[72.982361,19.206032]",Point
2022-09-25T21:25:58.000Z,"[72.982536,19.206038]",Point
2022-09-25T21:26:08.000Z,"[72.982643,19.206341]",Point
2022-09-25T21:26:28.000Z,"[72.982674,19.207172]",Point
2022-09-25T21:26:38.000Z,"[72.982658,19.207464]",Point
2022-09-25T21:26:48.000Z,"[72.982704,19.2078]",Point
2022-09-25T21:26:58.000Z,"[72.982697,19.208111]",Point
2022-09-25T21:27:28.000Z,"[72.982712,19.208624]",Point
2022-09-25T21:46:29.000Z,"[72.981987,19.206087]",Point
2022-09-25T21:46:39.000Z,"[72.98188,19.206093]",Point
2022-09-25T21:46:50.000Z,"[72.981461,19.206102]",Point
2022-09-25T21:46:59.000Z,"[72.981224,19.206133]",Point
2022-09-25T21:47:09.000Z,"[72.980751,19.206156]",Point
2022-09-25T21:47:19.000Z,"[72.980515,19.206154]",Point
2022-09-25T21:47:29.000Z,"[72.980225,19.20616]",Point
2022-09-25T21:47:39.000Z,"[72.979988,19.206188]",Point
2022-09-25T21:47:49.000Z,"[72.979851,19.206213]",Point
2022-09-25T21:48:00.000Z,"[72.979492,19.206236]",Point
2022-09-25T21:48:19.000Z,"[72.978668,19.206228]",Point
2022-09-25T21:48:30.000Z,"[72.97834,19.205969]",Point
2022-09-25T21:48:39.000Z,"[72.97818,19.205584]",Point
2022-09-25T21:48:49.000Z,"[72.978043,19.205147]",Point
2022-09-25T21:48:59.000Z,"[72.977997,19.204887]",Point
2022-09-25T21:49:09.000Z,"[72.978264,19.204647]",Point
2022-09-25T21:49:29.000Z,"[72.978676,19.20369]",Point
2022-09-25T21:49:39.000Z,"[72.978775,19.203306]",Point
2022-09-25T21:49:59.000Z,"[72.978951,19.202488]",Point
2022-09-25T21:50:10.000Z,"[72.979118,19.202126]",Point
2022-09-25T21:50:19.000Z,"[72.979294,19.201708]",Point
2022-09-25T21:50:30.000Z,"[72.979439,19.201057]",Point
2022-09-25T21:50:40.000Z,"[72.979515,19.200645]",Point
2022-09-25T21:50:59.000Z,"[72.979706,19.199566]",Point
2022-09-25T21:51:10.000Z,"[72.979774,19.199116]",Point
2022-09-25T21:51:19.000Z,"[72.979843,19.198685]",Point
2022-09-25T21:51:40.000Z,"[72.979942,19.197746]",Point
2022-09-25T21:51:59.000Z,"[72.980011,19.197292]",Point
2022-09-25T21:52:09.000Z,"[72.979927,19.197142]",Point
2022-09-25T21:52:20.000Z,"[72.979675,19.197126]",Point
2022-09-25T21:52:30.000Z,"[72.979568,19.197113]",Point
2022-09-25T21:52:39.000Z,"[72.979477,19.197111]",Point
2022-09-25T21:52:49.000Z,"[72.979477,19.197109]",Point
2022-09-25T21:52:59.000Z,"[72.979416,19.197098]",Point
2022-09-25T21:53:10.000Z,"[72.979279,19.197098]",Point
2022-09-25T21:53:20.000Z,"[72.97924,19.197128]",Point
2022-09-25T21:53:29.000Z,"[72.97924,19.197128]",Point
2022-09-25T21:53:39.000Z,"[72.97924,19.197128]",Point
2022-09-25T21:54:00.000Z,"[72.979111,19.197138]",Point
2022-09-25T21:54:10.000Z,"[72.979111,19.197138]",Point
2022-09-25T21:54:20.000Z,"[72.979057,19.197119]",Point
2022-09-25T21:54:29.000Z,"[72.979057,19.197119]",Point
2022-09-25T21:54:39.000Z,"[72.979004,19.197132]",Point
2022-09-25T21:54:50.000Z,"[72.978958,19.197138]",Point
2022-09-25T21:55:00.000Z,"[72.978928,19.197147]",Point
2022-09-25T21:55:10.000Z,"[72.978905,19.197147]",Point
2022-09-25T21:55:20.000Z,"[72.978867,19.197142]",Point
2022-09-25T21:55:29.000Z,"[72.978859,19.197138]",Point
2022-09-25T21:55:40.000Z,"[72.978783,19.197121]",Point
2022-09-25T21:55:50.000Z,"[72.978706,19.197086]",Point
2022-09-25T21:56:00.000Z,"[72.978546,19.197119]",Point
2022-09-25T21:56:10.000Z,"[72.978447,19.197065]",Point
2022-09-25T21:56:19.000Z,"[72.978394,19.197062]",Point
2022-09-25T21:56:30.000Z,"[72.978394,19.197062]",Point
2022-09-25T21:56:40.000Z,"[72.978394,19.197062]",Point
2022-09-25T21:56:50.000Z,"[72.978394,19.197062]",Point
2022-09-25T21:57:00.000Z,"[72.978394,19.197062]",Point
2022-09-25T21:57:19.000Z,"[72.978317,19.196993]",Point
2022-09-25T21:57:30.000Z,"[72.978264,19.196867]",Point
2022-09-25T21:57:40.000Z,"[72.978218,19.196768]",Point
2022-09-25T21:57:50.000Z,"[72.978203,19.196594]",Point
2022-09-25T21:58:00.000Z,"[72.978195,19.196533]",Point
2022-09-25T21:58:09.000Z,"[72.978195,19.196533]",Point
2022-09-25T21:58:20.000Z,"[72.97818,19.196447]",Point
2022-09-25T21:58:30.000Z,"[72.97818,19.196447]",Point
2022-09-25T21:58:40.000Z,"[72.97818,19.196417]",Point
2022-09-25T21:58:50.000Z,"[72.978165,19.196404]",Point
2022-09-25T21:59:00.000Z,"[72.978134,19.196346]",Point
2022-09-25T21:59:09.000Z,"[72.978127,19.196304]",Point
2022-09-25T21:59:20.000Z,"[72.978142,19.196266]",Point
2022-09-25T21:59:30.000Z,"[72.978157,19.196255]",Point
2022-09-25T21:59:40.000Z,"[72.978157,19.196255]",Point
2022-09-25T21:59:50.000Z,"[72.978157,19.196255]",Point
2022-09-25T22:00:00.000Z,"[72.978157,19.196255]",Point
2022-09-25T22:00:10.000Z,"[72.978157,19.196255]",Point
2022-09-25T22:00:20.000Z,"[72.978157,19.196255]",Point
2022-09-25T22:00:30.000Z,"[72.978157,19.196186]",Point
2022-09-25T22:00:50.000Z,"[72.978165,19.1961]",Point
2022-09-25T22:01:00.000Z,"[72.978142,19.196085]",Point
2022-09-25T22:01:10.000Z,"[72.978149,19.196068]",Point
2022-09-25T22:01:20.000Z,"[72.978149,19.196068]",Point
2022-09-25T22:01:30.000Z,"[72.978119,19.195992]",Point
2022-09-25T22:01:40.000Z,"[72.978127,19.195976]",Point
2022-09-25T22:01:51.000Z,"[72.978127,19.195976]",Point
2022-09-25T22:02:00.000Z,"[72.978127,19.195858]",Point
2022-09-25T22:02:10.000Z,"[72.978096,19.195698]",Point
2022-09-25T22:02:20.000Z,"[72.978073,19.195667]",Point
2022-09-25T22:02:30.000Z,"[72.978004,19.195599]",Point
2022-09-25T22:02:40.000Z,"[72.978004,19.195599]",Point
2022-09-25T22:02:51.000Z,"[72.978004,19.195599]",Point
2022-09-25T22:03:00.000Z,"[72.978004,19.195532]",Point
2022-09-25T22:03:10.000Z,"[72.977943,19.195515]",Point
2022-09-25T22:03:20.000Z,"[72.977943,19.195517]",Point
2022-09-25T22:03:30.000Z,"[72.977943,19.195517]",Point
2022-09-25T22:03:41.000Z,"[72.977943,19.195339]",Point
2022-09-25T22:03:50.000Z,"[72.977951,19.195316]",Point
2022-09-25T22:04:00.000Z,"[72.977951,19.195316]",Point
2022-09-25T22:04:10.000Z,"[72.977905,19.195227]",Point
2022-09-25T22:04:20.000Z,"[72.977921,19.195194]",Point
2022-09-25T22:04:31.000Z,"[72.977928,19.195148]",Point
2022-09-25T22:04:41.000Z,"[72.977936,19.195112]",Point
2022-09-25T22:04:50.000Z,"[72.977936,19.195112]",Point
2022-09-25T22:05:00.000Z,"[72.977974,19.195045]",Point
2022-09-25T22:05:10.000Z,"[72.977959,19.19495]",Point
2022-09-25T22:05:20.000Z,"[72.977943,19.194887]",Point
2022-09-25T22:05:31.000Z,"[72.977928,19.194822]",Point
2022-09-25T22:05:41.000Z,"[72.977921,19.194748]",Point
2022-09-25T22:05:50.000Z,"[72.977898,19.19467]",Point
2022-09-25T22:06:00.000Z,"[72.977745,19.194601]",Point
2022-09-25T22:06:10.000Z,"[72.977341,19.194708]",Point
2022-09-25T22:06:21.000Z,"[72.976936,19.194674]",Point
2022-09-25T22:06:30.000Z,"[72.976898,19.194443]",Point
2022-09-25T22:06:40.000Z,"[72.97683,19.19396]",Point
2022-09-25T22:07:00.000Z,"[72.976601,19.192417]",Point
2022-09-25T22:07:10.000Z,"[72.976433,19.191769]",Point
2022-09-25T22:07:21.000Z,"[72.976379,19.191378]",Point
2022-09-25T22:07:40.000Z,"[72.976379,19.191378]",Point
2022-09-25T22:08:01.000Z,"[72.976379,19.191275]",Point
2022-09-25T22:08:21.000Z,"[72.976364,19.190933]",Point
2022-09-25T22:08:41.000Z,"[72.976204,19.190102]",Point
2022-09-25T22:09:00.000Z,"[72.97599,19.189251]",Point
2022-09-25T22:09:21.000Z,"[72.975754,19.188082]",Point
2022-09-25T22:09:30.000Z,"[72.97596,19.187889]",Point
2022-09-25T22:09:51.000Z,"[72.976738,19.187828]",Point
2022-09-25T22:10:11.000Z,"[72.976936,19.18738]",Point
2022-09-25T22:10:31.000Z,"[72.976906,19.18722]",Point
2022-09-25T22:10:50.000Z,"[72.976906,19.18722]",Point
2022-09-25T22:11:01.000Z,"[72.976906,19.18722]",Point
2022-09-25T22:11:11.000Z,"[72.976875,19.187122]",Point
2022-09-25T22:11:21.000Z,"[72.976898,19.187082]",Point
2022-09-25T22:11:31.000Z,"[72.976944,19.18705]",Point
2022-09-25T22:11:40.000Z,"[72.976913,19.187023]",Point
2022-09-25T22:11:50.000Z,"[72.976913,19.187023]",Point
2022-09-25T22:12:01.000Z,"[72.976913,19.187023]",Point
2022-09-25T22:12:11.000Z,"[72.976913,19.187023]",Point
2022-09-25T22:12:21.000Z,"[72.976898,19.186996]",Point
2022-09-25T22:12:31.000Z,"[72.976898,19.186983]",Point
2022-09-25T22:12:40.000Z,"[72.976898,19.186983]",Point
2022-09-25T22:12:51.000Z,"[72.976845,19.186872]",Point
2022-09-25T22:13:01.000Z,"[72.97657,19.186792]",Point
2022-09-25T22:13:11.000Z,"[72.976318,19.186808]",Point
2022-09-25T22:13:21.000Z,"[72.976105,19.18681]",Point
2022-09-25T22:13:31.000Z,"[72.975967,19.186808]",Point
2022-09-25T22:13:41.000Z,"[72.975967,19.186806]",Point
2022-09-25T22:13:51.000Z,"[72.975845,19.186859]",Point
2022-09-25T22:14:01.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:14:11.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:14:21.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:14:31.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:14:41.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:14:51.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:15:01.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:15:11.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:15:21.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:15:32.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:15:41.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:15:51.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:16:01.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:16:11.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:16:21.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:16:32.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:16:41.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:16:51.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:17:01.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:17:11.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:17:21.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:17:32.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:17:41.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:18:01.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:18:11.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:18:32.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:18:41.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:18:51.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:19:01.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:19:11.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:19:22.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:19:32.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:19:41.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:19:51.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:20:01.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:20:11.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:20:22.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:20:32.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:20:41.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:21:01.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:21:11.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:21:22.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:21:32.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:21:41.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:21:51.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:22:01.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:22:12.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:22:22.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:22:32.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:22:41.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:22:51.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:23:01.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:23:12.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:23:22.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:23:32.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:23:41.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:23:51.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:24:01.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:24:12.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:24:22.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:24:32.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:24:41.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:24:51.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:25:01.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:25:12.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:25:22.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:25:32.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:25:42.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:25:51.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:26:02.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:26:12.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:26:22.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:26:32.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:26:41.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:26:51.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:27:02.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:27:12.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:27:22.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:27:32.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:27:41.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:27:52.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:28:02.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:28:12.000Z,"[72.9758,19.186884]",Point
2022-09-25T22:28:22.000Z,"[72.975777,19.186928]",Point
2022-09-25T22:28:32.000Z,"[72.975708,19.186922]",Point
2022-09-25T22:28:42.000Z,"[72.975708,19.186922]",Point
2022-09-25T22:28:52.000Z,"[72.975708,19.186922]",Point
2022-09-25T22:29:02.000Z,"[72.975616,19.18692]",Point
2022-09-25T22:29:12.000Z,"[72.97541,19.18716]",Point
2022-09-25T22:29:22.000Z,"[72.975685,19.187798]",Point
2022-09-25T22:33:02.000Z,"[72.972176,19.196527]",Point
2022-09-25T22:33:22.000Z,"[72.971512,19.197105]",Point
2022-09-25T22:33:53.000Z,"[72.97184,19.199129]",Point
2022-09-25T22:34:12.000Z,"[72.972221,19.199503]",Point
2022-09-25T22:34:33.000Z,"[72.972878,19.200308]",Point
2022-09-25T22:34:42.000Z,"[72.973366,19.200871]",Point
2022-09-25T22:35:03.000Z,"[72.974609,19.201708]",Point
2022-09-25T22:35:13.000Z,"[72.975395,19.202053]",Point
2022-09-25T22:35:33.000Z,"[72.976555,19.203119]",Point
2022-09-25T22:35:42.000Z,"[72.976967,19.203503]",Point
2022-09-25T22:36:03.000Z,"[72.977226,19.204399]",Point
2022-09-25T22:36:13.000Z,"[72.977478,19.205069]",Point
2022-09-25T22:36:23.000Z,"[72.977486,19.205425]",Point
2022-09-25T22:36:33.000Z,"[72.977501,19.205816]",Point
2022-09-25T22:36:43.000Z,"[72.977524,19.206318]",Point
2022-09-25T22:36:53.000Z,"[72.977425,19.206856]",Point
2022-09-25T22:37:03.000Z,"[72.977142,19.207235]",Point
2022-09-25T22:37:13.000Z,"[72.976875,19.207993]",Point
2022-09-25T22:37:23.000Z,"[72.976944,19.208382]",Point
2022-09-25T22:37:33.000Z,"[72.976997,19.208755]",Point
2022-09-25T22:37:43.000Z,"[72.977051,19.209208]",Point
2022-09-25T22:37:53.000Z,"[72.977081,19.209606]",Point
2022-09-25T22:38:03.000Z,"[72.977104,19.210247]",Point
2022-09-25T22:38:23.000Z,"[72.977196,19.211109]",Point
2022-09-25T22:38:43.000Z,"[72.977074,19.212349]",Point
2022-09-25T22:39:03.000Z,"[72.977264,19.213253]",Point
2022-09-25T22:39:13.000Z,"[72.977325,19.213524]",Point
2022-09-25T22:39:23.000Z,"[72.977364,19.213793]",Point
2022-09-25T22:39:33.000Z,"[72.977463,19.214167]",Point
2022-09-25T22:39:43.000Z,"[72.977501,19.214302]",Point
2022-09-25T22:39:53.000Z,"[72.977554,19.214754]",Point
2022-09-25T22:40:03.000Z,"[72.977585,19.215242]",Point
2022-09-25T22:40:13.000Z,"[72.977715,19.215797]",Point
2022-09-25T22:40:34.000Z,"[72.977974,19.216957]",Point
2022-09-25T22:40:53.000Z,"[72.977943,19.218393]",Point
2022-09-25T22:41:04.000Z,"[72.977837,19.218988]",Point
2022-09-25T22:41:13.000Z,"[72.97776,19.219465]",Point
2022-09-25T22:41:24.000Z,"[72.977715,19.219988]",Point
2022-09-25T22:41:34.000Z,"[72.977715,19.220552]",Point
2022-09-25T22:41:43.000Z,"[72.977631,19.221212]",Point
2022-09-25T22:42:04.000Z,"[72.977509,19.222261]",Point
2022-09-25T22:42:23.000Z,"[72.977371,19.223352]",Point
2022-09-25T22:42:43.000Z,"[72.977203,19.224688]",Point
2022-09-25T22:43:03.000Z,"[72.977028,19.226263]",Point
2022-09-25T22:43:24.000Z,"[72.976753,19.228519]",Point
2022-09-25T22:43:33.000Z,"[72.976624,19.229618]",Point
2022-09-25T22:43:44.000Z,"[72.976494,19.230812]",Point
2022-09-25T22:44:04.000Z,"[72.97628,19.232895]",Point
2022-09-25T22:44:13.000Z,"[72.976173,19.233727]",Point
2022-09-25T22:44:23.000Z,"[72.976013,19.234831]",Point
2022-09-25T22:44:34.000Z,"[72.975891,19.235214]",Point
2022-09-25T22:44:44.000Z,"[72.975861,19.235399]",Point
2022-09-25T22:44:53.000Z,"[72.975784,19.23601]",Point
2022-09-25T22:45:04.000Z,"[72.975739,19.236794]",Point
2022-09-25T22:45:14.000Z,"[72.975677,19.237803]",Point
2022-09-25T22:45:24.000Z,"[72.975533,19.239126]",Point
2022-09-25T22:45:34.000Z,"[72.975494,19.240334]",Point
2022-09-25T22:45:44.000Z,"[72.975594,19.24119]",Point
2022-09-25T22:45:54.000Z,"[72.975754,19.242025]",Point
2022-09-25T22:46:03.000Z,"[72.975792,19.243002]",Point
2022-09-25T22:46:14.000Z,"[72.975739,19.244123]",Point
2022-09-25T22:46:24.000Z,"[72.975708,19.245014]",Point
2022-09-25T22:46:33.000Z,"[72.975677,19.245783]",Point
2022-09-25T22:46:44.000Z,"[72.975594,19.246622]",Point
2022-09-25T22:46:54.000Z,"[72.975357,19.247244]",Point
2022-09-25T22:47:03.000Z,"[72.975281,19.247458]",Point
2022-09-25T22:47:14.000Z,"[72.974823,19.248247]",Point
2022-09-25T22:47:24.000Z,"[72.974136,19.249317]",Point
2022-09-25T22:47:34.000Z,"[72.973686,19.250099]",Point
2022-09-25T22:47:44.000Z,"[72.973206,19.250856]",Point
2022-09-25T22:47:54.000Z,"[72.97303,19.25103]",Point
2022-09-25T22:48:03.000Z,"[72.972931,19.251228]",Point
2022-09-25T22:48:14.000Z,"[72.972458,19.252296]",Point
2022-09-25T22:48:23.000Z,"[72.972145,19.253168]",Point
2022-09-25T22:48:34.000Z,"[72.971695,19.254232]",Point
2022-09-25T22:48:44.000Z,"[72.971161,19.255571]",Point
2022-09-25T22:48:54.000Z,"[72.970566,19.257189]",Point
2022-09-25T22:49:04.000Z,"[72.970047,19.258585]",Point
2022-09-25T22:49:24.000Z,"[72.968956,19.261196]",Point
2022-09-25T22:49:34.000Z,"[72.9683,19.262768]",Point
2022-09-25T22:49:55.000Z,"[72.967773,19.26396]",Point
