geometry,geometry1,longitude,latitude,highway,name,operator,position,public_transport,ref,route_direction,route_num
Feature,Point,72.972536,19.252916,bus_stop,Wagh Bill Naka,Thane Municipal Transport,34,platform,1076,0,65
Feature,Point,72.973344,19.250988,bus_stop,Dongri Pada,Thane Municipal Transport,35,platform,1077,0,65
Feature,Point,72.975946,19.246123,bus_stop,Patli Pada,Thane Municipal Transport,36,platform,1078,0,65
Feature,Point,72.975912,19.241025,bus_stop,Azad Nagar Naka,Thane Municipal Transport,37,platform,1079,0,65
Feature,Point,72.97579,19.239338,bus_stop,Mulla Bagh,Thane Municipal Transport,38,platform,1080,0,65
Feature,Point,72.976277,19.235296,bus_stop,Manpada,Thane Municipal Transport,39,platform,1081,0,65
Feature,Point,72.976868,19.230193,bus_stop,Lockim Company,Thane Municipal Transport,40,platform,1082,0,65
Feature,Point,72.977582,19.223937,bus_stop,Tattvagyan Vidyapeeth,Thane Municipal Transport,41,platform,1083,0,65
Feature,Point,72.977979,19.220762,bus_stop,Kapurbawdi,Thane Municipal Transport,42,platform,1084,0,65
Feature,Point,72.978127,19.215741,bus_stop,Ashapura Mandir,Thane Municipal Transport,43,platform,1085,0,65
Feature,Point,72.977987,19.214281,bus_stop,Majiwada,Thane Municipal Transport,44,platform,1086,0,65
Feature,Point,72.974569,19.20974,bus_stop,Siddhivinayak Tower,Thane Municipal Transport,45,platform,1087,0,65
Feature,Point,72.97364,19.208966,bus_stop,Jupiter Hospital,Thane Municipal Transport,46,platform,1088,0,65
Feature,Point,72.968682,19.204053,bus_stop,Cadbury Junction,Thane Municipal Transport,47,platform,1089,0,65
Feature,Point,72.963391,19.198859,bus_stop,Nitin Company,Thane Municipal Transport,48,platform,1090,0,65
Feature,Point,72.962573,19.195616,bus_stop,Louiswadi,Thane Municipal Transport,49,platform,1091,0,65
Feature,Point,72.964021,19.187638,bus_stop,Highway Darshan Society,Thane Municipal Transport,50,platform,1092,0,65
Feature,Point,72.96525,19.184261,bus_stop,Gynansadhana College,Thane Municipal Transport,51,platform,1093,0,65
Feature,Point,72.967617,19.181781,bus_stop,Swami Vivekanand Chowk,Thane Municipal Transport,52,platform,1094,0,65
Feature,Point,72.970477,19.182503,bus_stop,Siddharth Nagar Shashkiya Niwas,Thane Municipal Transport,53,platform,1095,0,65
Feature,Point,72.972361,19.184611,bus_stop,Gaondevi,Thane Municipal Transport,54,platform,1096,0,65
Feature,Point,72.976671,19.185083,bus_stop,Thane Station (East) Kopri,Thane Municipal Transport,55,platform,1097,0,65
Feature,Point,72.976671,19.185083,bus_stop,Thane Station (East) Kopri,Thane Municipal Transport,1,platform,1097,1,65
Feature,Point,72.972404,19.184527,bus_stop,Gaondevi,Thane Municipal Transport,2,platform,1098,1,65
Feature,Point,72.970706,19.182417,bus_stop,Siddarth Nagar Shashkiya Niwas,Thane Municipal Transport,3,platform,1099,1,65
Feature,Point,72.967731,19.181612,bus_stop,Swami Vivekanand Chowk,Thane Municipal Transport,4,platform,1100,1,65
Feature,Point,72.964733,19.184538,bus_stop,Gynan Sadhana College,Thane Municipal Transport,5,platform,1101,1,65
Feature,Point,72.963416,19.189283,bus_stop,Teen Hath Naka,Thane Municipal Transport,6,platform,1102,1,65
Feature,Point,72.963161,19.189346,bus_stop,Highway Darshan Society,Thane Municipal Transport,7,platform,1103,1,65
Feature,Point,72.962342,19.195648,bus_stop,Louiswadi,Thane Municipal Transport,8,platform,1104,1,65
Feature,Point,72.962906,19.199147,bus_stop,Nitin Company,Thane Municipal Transport,9,platform,1105,1,65
Feature,Point,72.967939,19.203942,bus_stop,Cadbury Junction,Thane Municipal Transport,10,platform,1106,1,65
Feature,Point,72.973105,19.208952,bus_stop,Jupiter Hospital,Thane Municipal Transport,11,platform,1107,1,65
Feature,Point,72.977005,19.212952,bus_stop,Hardas Nagar,Thane Municipal Transport,12,platform,1108,1,65
Feature,Point,72.977329,19.214469,bus_stop,Majiwada Naka,Thane Municipal Transport,13,platform,1109,1,65
Feature,Point,72.977807,19.216249,bus_stop,Ashapura Mandir,Thane Municipal Transport,14,platform,1110,1,65
Feature,Point,72.977518,19.221092,bus_stop,Kapurbawdi,Thane Municipal Transport,15,platform,1111,1,65
Feature,Point,72.977355,19.223444,bus_stop,Tattvagyan Vidyapeeth,Thane Municipal Transport,16,platform,1112,1,65
Feature,Point,72.97659,19.229835,bus_stop,Lockim Company,Thane Municipal Transport,17,platform,1113,1,65
Feature,Point,72.975927,19.234999,bus_stop,Manpada,Thane Municipal Transport,18,platform,1114,1,65
Feature,Point,72.975482,19.239137,bus_stop,Mulla Bagh,Thane Municipal Transport,19,platform,1115,1,65
Feature,Point,72.975519,19.240986,bus_stop,Azad Nagar Naka,Thane Municipal Transport,20,platform,1116,1,65
Feature,Point,72.975323,19.247343,bus_stop,Patli Pada,Thane Municipal Transport,21,platform,1117,1,65
Feature,Point,72.973427,19.250518,bus_stop,Dongri Pada,Thane Municipal Transport,22,platform,1118,1,65
Feature,Point,72.972285,19.252734,bus_stop,Wagh Bill Naka,Thane Municipal Transport,23,platform,1119,1,65
Feature,Point,72.970537,19.2571,bus_stop,Panchamrit,Thane Municipal Transport,24,platform,1120,1,65
Feature,Point,72.969181,19.26043,bus_stop,Batata Company,Thane Municipal Transport,25,platform,1121,1,65
Feature,Point,72.968262,19.262827,bus_stop,Muchhala College,Thane Municipal Transport,26,platform,1122,1,65
Feature,Point,72.967534,19.264563,bus_stop,Anand Nagar,Thane Municipal Transport,27,platform,1123,1,65
Feature,Point,72.966629,19.266951,bus_stop,Sainath Nagar,Thane Municipal Transport,28,platform,1124,1,65
Feature,Point,72.965388,19.26939,bus_stop,Kasarvadavali Naka,Thane Municipal Transport,29,platform,1125,1,65
Feature,Point,72.963061,19.272123,bus_stop,Vedant Hospital Garib Nagar,Thane Municipal Transport,30,platform,1126,1,65
Feature,Point,72.96033,19.274204,bus_stop,Ovala,Thane Municipal Transport,31,platform,1127,1,65
Feature,Point,72.958882,19.275768,bus_stop,Shri Ram Hospital,Thane Municipal Transport,32,platform,1128,1,65
Feature,Point,72.957563,19.277371,bus_stop,Trimurti School,Thane Municipal Transport,33,platform,1129,1,65
Feature,Point,72.95506,19.281024,bus_stop,Poshmata Mandir,Thane Municipal Transport,34,platform,1130,1,65
Feature,Point,72.951899,19.283571,bus_stop,Bhaindar Pada,Thane Municipal Transport,35,platform,1131,1,65
Feature,Point,72.947311,19.284241,bus_stop,Imperial Sqaure,Thane Municipal Transport,36,platform,1132,1,65
Feature,Point,72.941204,19.285144,bus_stop,Jagannath Mahadev Temple,Thane Municipal Transport,37,platform,1133,1,65
Feature,Point,72.936293,19.285105,bus_stop,Gaimukh,Thane Municipal Transport,38,platform,1134,1,65
Feature,Point,72.922575,19.278768,bus_stop,Kajupada,Thane Municipal Transport,39,platform,1135,1,65
Feature,Point,72.91644,19.27577,bus_stop,Chena Bridge,Thane Municipal Transport,40,platform,1136,1,65
Feature,Point,72.906591,19.28253,bus_stop,"Shashkiy Vishram Gruh Versova, Ghodbunder",Thane Municipal Transport,41,platform,1137,1,65
Feature,Point,72.904488,19.284958,bus_stop,Fountain Hotel,Thane Municipal Transport,42,platform,1138,1,65
Feature,Point,72.899275,19.285323,bus_stop,Piyushpani Parshvanath Jain Temple,Thane Municipal Transport,43,platform,1139,1,65
Feature,Point,72.893254,19.286829,bus_stop,Ghodbunder Village,Thane Municipal Transport,44,platform,1140,1,65
Feature,Point,72.889041,19.276148,bus_stop,Western Hotel,Thane Municipal Transport,45,platform,1141,1,65
Feature,Point,72.886,19.27415,bus_stop,Kashi Village,Thane Municipal Transport,46,platform,1142,1,65
Feature,Point,72.882288,19.271511,bus_stop,Kashimira,Thane Municipal Transport,47,platform,1143,1,65
Feature,Point,72.879061,19.269292,bus_stop,Amar Palace,Thane Municipal Transport,48,platform,1144,1,65
Feature,Point,72.875771,19.265143,bus_stop,Mahavishnu Mandir Samrat,Thane Municipal Transport,49,platform,1145,1,65
Feature,Point,72.873773,19.262148,bus_stop,Golden Chemicals,Thane Municipal Transport,50,platform,1146,1,65
Feature,Point,72.87186,19.257783,bus_stop,Dahisar Toll Naka,Thane Municipal Transport,51,platform,1147,1,65
Feature,Point,72.867952,19.251793,bus_stop,Raval Pada,Thane Municipal Transport,52,platform,1148,1,65
Feature,Point,72.864763,19.244507,bus_stop,Ganesh Nagar / Gokul Anand Hotel Borivali East,Thane Municipal Transport,53,platform,1149,1,65
Feature,Point,72.863664,19.237669,bus_stop,Nency Colony,Thane Municipal Transport,54,platform,1150,1,65
Feature,Point,72.863136,19.230497,bus_stop,National Park,Thane Municipal Transport,55,platform,1151,1,65
Feature,Point,72.862856,19.230562,bus_stop,Omkareshwar Mandir,Thane Municipal Transport,56,platform,1152,1,65
Feature,Point,72.859464,19.231475,bus_stop,Borivali Station (East),Thane Municipal Transport,57,platform,1043,1,65
Feature,Point,72.9588014,19.2249412,bus_stop,Gawand Baug,Thane Municipal Transport,1,platform,1180,1,109
Feature,Point,72.9605609,19.2211581,bus_stop,Neelkanth Terminus,Thane Municipal Transport,2,platform,1181,1,109
Feature,Point,72.9589336,19.2170349,bus_stop,Cosmos Bank,Thane Municipal Transport,3,platform,1182,1,109
Feature,Point,72.9583433,19.2149426,bus_stop,Devdaya Nagar,Thane Municipal Transport,4,platform,1183,1,109
Feature,Point,72.9591636,19.2137352,bus_stop,Shastri Nagar Naka,Thane Municipal Transport,5,platform,1184,1,109
Feature,Point,72.9602538,19.2122833,bus_stop,Building No 3,Thane Municipal Transport,6,platform,1185,1,109
Feature,Point,72.96163,19.2106016,bus_stop,Vartak Nagar Naka,Thane Municipal Transport,7,platform,1186,1,109
Feature,Point,72.9641604,19.2079762,bus_stop,Raymond,Thane Municipal Transport,8,platform,1187,1,109
Feature,Point,72.9614405,19.2091933,bus_stop,Koras Company,Thane Municipal Transport,9,platform,1188,1,109
Feature,Point,72.9587478,19.208083,bus_stop,Runwal Plaza,Thane Municipal Transport,10,platform,1189,1,109
Feature,Point,72.9569281,19.2070135,bus_stop,Aai Mata Mandir,Thane Municipal Transport,11,platform,1190,1,109
Feature,Point,72.9546459,19.2075195,bus_stop,Yashodhan Nagar,Thane Municipal Transport,12,platform,1191,1,109
Feature,Point,72.9543183,19.2063093,bus_stop,Sawarkar Nagar,Thane Municipal Transport,13,platform,1192,1,109
Feature,Point,72.9540522,19.2052087,bus_stop,Kamgar Hospital Thane,Thane Municipal Transport,14,platform,1193,1,109
Feature,Point,72.9537315,19.2020491,bus_stop,Jai Bhawani Nagar,Thane Municipal Transport,15,platform,1194,1,109
Feature,Point,72.9539783,19.2000854,bus_stop,Agriculture,Thane Municipal Transport,16,platform,1195,1,109
Feature,Point,72.9556563,19.1977556,bus_stop,Ambika Nagar,Thane Municipal Transport,17,platform,1196,1,109
Feature,Point,72.955073,19.196132,bus_stop,Bradma Compound,Thane Municipal Transport,18,platform,1197,1,109
Feature,Point,72.9537906,19.1937159,bus_stop,Road No 16,Thane Municipal Transport,19,platform,1198,1,109
Feature,Point,72.9552209,19.1921301,bus_stop,Passport Office / M.I.D.C,Thane Municipal Transport,20,platform,1199,1,109
Feature,Point,72.9553774,19.1877058,bus_stop,Automatic Company,Thane Municipal Transport,21,platform,1200,1,109
Feature,Point,72.9543667,19.1842873,bus_stop,Mulund Check Naka,Thane Municipal Transport,22,platform,1201,1,109
Feature,Point,72.9484226,19.1831338,bus_stop,Santoshi Mata Mandir,Thane Municipal Transport,23,platform,1202,1,109
Feature,Point,72.9457235,19.1796184,bus_stop,Kamgar Hospital Mulund,Thane Municipal Transport,24,platform,1203,1,109
Feature,Point,72.948963,19.178823,bus_stop,Dnyan Sarita College,Thane Municipal Transport,25,platform,1204,1,109
Feature,Point,72.951785,19.1763,bus_stop,Pach Rasta Devidayal Road,Thane Municipal Transport,26,platform,1205,1,109
Feature,Point,72.9544266,19.1740512,bus_stop,Mulund Station (W),Thane Municipal Transport,27,platform,1206,1,109
Feature,Point,72.9619297,19.1738774,bus_stop,Gavanpada,Thane Municipal Transport,28,platform,1207,1,109
Feature,Point,72.9566533,19.1627374,bus_stop,Kelkar College,Thane Municipal Transport,29,platform,1208,1,109
Feature,Point,72.9565927,19.1629089,bus_stop,Kelkar College,Thane Municipal Transport,1,platform,1153,0,109
Feature,Point,72.9617817,19.1735089,bus_stop,Gavanpada,Thane Municipal Transport,2,platform,1154,0,109
Feature,Point,72.958045,19.1738523,bus_stop,Mulund Station (W),Thane Municipal Transport,3,platform,1155,0,109
Feature,Point,72.950095,19.178928,bus_stop,Pach Rasta Devidayal Road,Thane Municipal Transport,4,platform,1156,0,109
Feature,Point,72.9452782,19.1792008,bus_stop,Kamgar Hospital Mulund,Thane Municipal Transport,5,platform,1157,0,109
Feature,Point,72.9483916,19.1833238,bus_stop,Santoshi Mata Mandir,Thane Municipal Transport,6,platform,1158,0,109
Feature,Point,72.9538679,19.1843035,bus_stop,Mulund Check Naka,Thane Municipal Transport,7,platform,1159,0,109
Feature,Point,72.9551465,19.1874049,bus_stop,Automatic Company,Thane Municipal Transport,8,platform,1160,0,109
Feature,Point,72.9552526,19.1910991,bus_stop,Passport Office / M.I.D.C,Thane Municipal Transport,9,platform,1161,0,109
Feature,Point,72.953877,19.193382,bus_stop,Road No 16,Thane Municipal Transport,10,platform,1162,0,109
Feature,Point,72.954818,19.195897,bus_stop,Bradma Compound,Thane Municipal Transport,11,platform,1163,0,109
Feature,Point,72.9557008,19.1975804,bus_stop,Ambika Nagar,Thane Municipal Transport,12,platform,1164,0,109
Feature,Point,72.9541512,19.1993811,bus_stop,Agriculture,Thane Municipal Transport,13,platform,1165,0,109
Feature,Point,72.953698,19.2025598,bus_stop,Jai Bhawani Nagar,Thane Municipal Transport,14,platform,1166,0,109
Feature,Point,72.954489,19.2070558,bus_stop,Kamgar Hospital Thane,Thane Municipal Transport,15,platform,1167,0,109
Feature,Point,72.954154,19.2060404,bus_stop,Sawarkar Nagar,Thane Municipal Transport,16,platform,1168,0,109
Feature,Point,72.9546715,19.2078417,bus_stop,Yashodhan Nagar,Thane Municipal Transport,17,platform,1169,0,109
Feature,Point,72.9569332,19.2071149,bus_stop,Aai Mata Mandir,Thane Municipal Transport,18,platform,1006,0,109
Feature,Point,72.95797,19.2079474,bus_stop,Runwal Plaza,Thane Municipal Transport,19,platform,1171,0,109
Feature,Point,72.9612836,19.2093239,bus_stop,Koras Company,Thane Municipal Transport,20,platform,1172,0,109
Feature,Point,72.961826,19.2099512,bus_stop,Vartak Nagar Naka,Thane Municipal Transport,21,platform,1173,0,109
Feature,Point,72.9596967,19.2125985,bus_stop,Building No 3,Thane Municipal Transport,22,platform,1174,0,109
Feature,Point,72.9591067,19.2133839,bus_stop,Shastri Nagar Naka,Thane Municipal Transport,23,platform,1175,0,109
Feature,Point,72.9579405,19.2147756,bus_stop,Devdaya Nagar,Thane Municipal Transport,24,platform,1176,0,109
Feature,Point,72.9587253,19.2169436,bus_stop,Cosmos Bank,Thane Municipal Transport,25,platform,1177,0,109
Feature,Point,72.9604808,19.220972,bus_stop,Neelkanth Terminus,Thane Municipal Transport,26,platform,1178,0,109
Feature,Point,72.9586923,19.2250808,bus_stop,Gawand Baug,Thane Municipal Transport,27,platform,1179,0,109
Feature,Point,72.9962993,19.2440646,bus_stop,Kolshet Gaon,Thane Municipal Transport,1,platform,1209,0,90
Feature,Point,72.9940765,19.2426635,bus_stop,Kolshet,Thane Municipal Transport,2,platform,1210,0,90
Feature,Point,72.9919243,19.2401393,bus_stop,Air Force Kolshet,Thane Municipal Transport,3,platform,1211,0,90
Feature,Point,72.9887196,19.2350174,bus_stop,Novartis,Thane Municipal Transport,4,platform,1212,0,90
Feature,Point,72.9878849,19.2334272,bus_stop,Sandoz Baug,Thane Municipal Transport,5,platform,1213,0,90
Feature,Point,72.9860737,19.2309101,bus_stop,Bayer Main Gate,Thane Municipal Transport,6,platform,1214,0,90
Feature,Point,72.987058,19.226411,bus_stop,Berai India Gate,Thane Municipal Transport,7,platform,1215,0,90
Feature,Point,72.989763,19.221338,bus_stop,Balkum Naka,Thane Municipal Transport,8,platform,1216,0,90
Feature,Point,72.9835639,19.2182904,bus_stop,Yashaswi Nagar,Thane Municipal Transport,9,platform,1217,0,90
Feature,Point,72.9811704,19.217735,bus_stop,Chhabhaiya Park,Thane Municipal Transport,10,platform,1218,0,90
Feature,Point,72.9798891,19.2175162,bus_stop,Kapurbawdi,Thane Municipal Transport,11,platform,1219,0,90
Feature,Point,72.9781307,19.215739,bus_stop,Ashapura Mandir,Thane Municipal Transport,12,platform,1220,0,90
Feature,Point,72.9779369,19.2143173,bus_stop,Majiwada Naka,Thane Municipal Transport,13,platform,1221,0,90
Feature,Point,72.9772654,19.2105742,bus_stop,Muktai Nagar,Thane Municipal Transport,14,platform,1222,0,90
Feature,Point,72.9771622,19.2088856,bus_stop,Gokul Nagar,Thane Municipal Transport,15,platform,1223,0,90
Feature,Point,72.9775054,19.2071095,bus_stop,Castle Mill,Thane Municipal Transport,16,platform,1224,0,90
Feature,Point,72.978123,19.204658,bus_stop,Holy Cross School,Thane Municipal Transport,17,platform,1225,0,90
Feature,Point,72.9795397,19.2011556,bus_stop,Police Line,Thane Municipal Transport,18,platform,1226,0,90
Feature,Point,72.9799643,19.1979204,bus_stop,Central Maidan,Thane Municipal Transport,19,platform,1227,0,90
Feature,Point,72.9785371,19.1970656,bus_stop,Court Naka,Thane Municipal Transport,20,platform,1228,0,90
Feature,Point,72.977975,19.194579,bus_stop,Jambhali Naka,Thane Municipal Transport,21,platform,1229,0,90
Feature,Point,72.9769161,19.1905198,bus_stop,Prabhat Cinema,Thane Municipal Transport,22,platform,1230,0,90
Feature,Point,72.976106,19.186713,bus_stop,Thane Station West SATIS,Thane Municipal Transport,23,platform,1231,0,90
Feature,Point,72.971726,19.1876146,bus_stop,A.K. Joshi Vidyalaya,Thane Municipal Transport,24,platform,1232,0,90
Feature,Point,72.9669862,19.1874525,bus_stop,Malhar Cinema,Thane Municipal Transport,25,platform,1233,0,90
Feature,Point,72.9646387,19.1880574,bus_stop,Income Tax Office,Thane Municipal Transport,26,platform,1234,0,90
Feature,Point,72.9627416,19.1877219,bus_stop,Teen Hath Naka,Thane Municipal Transport,27,platform,1235,0,90
Feature,Point,72.9611655,19.1867033,bus_stop,Johnson Company,Thane Municipal Transport,28,platform,1236,0,90
Feature,Point,72.9580212,19.18575,bus_stop,Kashish Park,Thane Municipal Transport,29,platform,1237,0,90
Feature,Point,72.9565984,19.1855361,bus_stop,Mulund Check Naka,Thane Municipal Transport,30,platform,1238,0,90
Feature,Point,72.9551481,19.1874045,bus_stop,Automatic Company,Thane Municipal Transport,31,platform,1239,0,90
Feature,Point,72.9552632,19.1910991,bus_stop,M.I.D.C,Thane Municipal Transport,32,platform,1240,0,90
Feature,Point,72.9538707,19.1933766,bus_stop,Road No 16,Thane Municipal Transport,33,platform,1241,0,90
Feature,Point,72.95544,19.196839,bus_stop,Bradma Compound,Thane Municipal Transport,34,platform,1242,0,90
Feature,Point,72.9556995,19.1976198,bus_stop,Ambika Nagar,Thane Municipal Transport,35,platform,1243,0,90
Feature,Point,72.9536971,19.202561,bus_stop,Jai Bhawani Nagar,Thane Municipal Transport,36,platform,1244,0,90
